"SBOM name"	"SBOM id"	"package name"	"package group"	"package version"	"package purl"	"package cpe"	"license"	"license type"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Pod-Perldoc"	""	"3.28-396.el8"	"pkg:rpm/redhat/perl-Pod-Perldoc@3.28-396.el8?arch=noarch&distro=rhel-8.5&upstream=perl-Pod-Perldoc-3.28-396.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Pod-Simple"	""	"1:3.35-395.el8"	"pkg:rpm/redhat/perl-Pod-Simple@3.35-395.el8?arch=noarch&distro=rhel-8.5&epoch=1&upstream=perl-Pod-Simple-3.35-395.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Pod-Usage"	""	"4:1.69-395.el8"	"pkg:rpm/redhat/perl-Pod-Usage@1.69-395.el8?arch=noarch&distro=rhel-8.5&epoch=4&upstream=perl-Pod-Usage-1.69-395.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Scalar-List-Utils"	""	"3:1.49-2.el8"	"pkg:rpm/redhat/perl-Scalar-List-Utils@1.49-2.el8?arch=x86_64&distro=rhel-8.5&epoch=3&upstream=perl-Scalar-List-Utils-1.49-2.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Socket"	""	"4:2.027-3.el8"	"pkg:rpm/redhat/perl-Socket@2.027-3.el8?arch=x86_64&distro=rhel-8.5&epoch=4&upstream=perl-Socket-2.027-3.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Storable"	""	"1:3.11-3.el8"	"pkg:rpm/redhat/perl-Storable@3.11-3.el8?arch=x86_64&distro=rhel-8.5&epoch=1&upstream=perl-Storable-3.11-3.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Term-ANSIColor"	""	"4.06-396.el8"	"pkg:rpm/redhat/perl-Term-ANSIColor@4.06-396.el8?arch=noarch&distro=rhel-8.5&upstream=perl-Term-ANSIColor-4.06-396.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Term-Cap"	""	"1.17-395.el8"	"pkg:rpm/redhat/perl-Term-Cap@1.17-395.el8?arch=noarch&distro=rhel-8.5&upstream=perl-Term-Cap-1.17-395.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Text-ParseWords"	""	"3.30-395.el8"	"pkg:rpm/redhat/perl-Text-ParseWords@3.30-395.el8?arch=noarch&distro=rhel-8.5&upstream=perl-Text-ParseWords-3.30-395.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Text-Tabs+Wrap"	""	"2013.0523-395.el8"	"pkg:rpm/redhat/perl-Text-Tabs+Wrap@2013.0523-395.el8?arch=noarch&distro=rhel-8.5&upstream=perl-Text-Tabs+Wrap-2013.0523-395.el8.src.rpm"	""	"TTWL"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Time-Local"	""	"1:1.280-1.el8"	"pkg:rpm/redhat/perl-Time-Local@1.280-1.el8?arch=noarch&distro=rhel-8.5&epoch=1&upstream=perl-Time-Local-1.280-1.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Unicode-Normalize"	""	"1.25-396.el8"	"pkg:rpm/redhat/perl-Unicode-Normalize@1.25-396.el8?arch=x86_64&distro=rhel-8.5&upstream=perl-Unicode-Normalize-1.25-396.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-constant"	""	"1.33-396.el8"	"pkg:rpm/redhat/perl-constant@1.33-396.el8?arch=noarch&distro=rhel-8.5&upstream=perl-constant-1.33-396.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-interpreter"	""	"4:5.26.3-420.el8"	"pkg:rpm/redhat/perl-interpreter@5.26.3-420.el8?arch=x86_64&distro=rhel-8.5&epoch=4&upstream=perl-5.26.3-420.el8.src.rpm"	""	"(GPL+ or Artistic) and (GPLv2+ or Artistic) and BSD and Public Domain and UCD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-libs"	""	"4:5.26.3-420.el8"	"pkg:rpm/redhat/perl-libs@5.26.3-420.el8?arch=x86_64&distro=rhel-8.5&epoch=4&upstream=perl-5.26.3-420.el8.src.rpm"	""	"(GPL+ or Artistic) and HSRL and MIT and UCD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-macros"	""	"4:5.26.3-420.el8"	"pkg:rpm/redhat/perl-macros@5.26.3-420.el8?arch=x86_64&distro=rhel-8.5&epoch=4&upstream=perl-5.26.3-420.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-parent"	""	"1:0.237-1.el8"	"pkg:rpm/redhat/perl-parent@0.237-1.el8?arch=noarch&distro=rhel-8.5&epoch=1&upstream=perl-parent-0.237-1.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-podlators"	""	"4.11-1.el8"	"pkg:rpm/redhat/perl-podlators@4.11-1.el8?arch=noarch&distro=rhel-8.5&upstream=perl-podlators-4.11-1.el8.src.rpm"	""	"(GPL+ or Artistic) and FSFAP"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-threads"	""	"1:2.21-2.el8"	"pkg:rpm/redhat/perl-threads@2.21-2.el8?arch=x86_64&distro=rhel-8.5&epoch=1&upstream=perl-threads-2.21-2.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-threads-shared"	""	"1.58-2.el8"	"pkg:rpm/redhat/perl-threads-shared@1.58-2.el8?arch=x86_64&distro=rhel-8.5&upstream=perl-threads-shared-1.58-2.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"pkgconf"	""	"1.4.2-1.el8"	"pkg:rpm/redhat/pkgconf@1.4.2-1.el8?arch=x86_64&distro=rhel-8.5&upstream=pkgconf-1.4.2-1.el8.src.rpm"	""	"ISC"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"pkgconf-m4"	""	"1.4.2-1.el8"	"pkg:rpm/redhat/pkgconf-m4@1.4.2-1.el8?arch=noarch&distro=rhel-8.5&upstream=pkgconf-1.4.2-1.el8.src.rpm"	""	"GPLv2+ with exceptions"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"pkgconf-pkg-config"	""	"1.4.2-1.el8"	"pkg:rpm/redhat/pkgconf-pkg-config@1.4.2-1.el8?arch=x86_64&distro=rhel-8.5&upstream=pkgconf-1.4.2-1.el8.src.rpm"	""	"ISC"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"platform-python"	""	"3.6.8-41.el8"	"pkg:rpm/redhat/platform-python@3.6.8-41.el8?arch=x86_64&distro=rhel-8.5&upstream=python3-3.6.8-41.el8.src.rpm"	""	"Python"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"platform-python-setuptools"	""	"39.2.0-6.el8"	"pkg:rpm/redhat/platform-python-setuptools@39.2.0-6.el8?arch=noarch&distro=rhel-8.5&upstream=python-setuptools-39.2.0-6.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"plexus-cipher"	""	"1.7-17.module+el8.3.0+6804+157bd82e"	"pkg:rpm/redhat/plexus-cipher@1.7-17.module+el8.3.0+6804+157bd82e?arch=noarch&distro=rhel-8.5&upstream=plexus-cipher-1.7-17.module+el8.3.0+6804+157bd82e.src.rpm"	""	"ASL 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"plexus-classworlds"	"org.codehaus.plexus"	"2.6.0"	"pkg:maven/org.codehaus.plexus/plexus-classworlds@2.6.0"	""	"http://www.apache.org/licenses/LICENSE-2.0.txt"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"plexus-classworlds"	""	"2.6.0-4.module+el8.3.0+6804+157bd82e"	"pkg:rpm/redhat/plexus-classworlds@2.6.0-4.module+el8.3.0+6804+157bd82e?arch=noarch&distro=rhel-8.5&upstream=plexus-classworlds-2.6.0-4.module+el8.3.0+6804+157bd82e.src.rpm"	""	"ASL 2.0 and Plexus"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"plexus-component-annotations"	"org.codehaus.plexus"	"2.1.0"	"pkg:maven/org.codehaus.plexus/plexus-component-annotations@2.1.0"	""	"http://www.apache.org/licenses/LICENSE-2.0.txt"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"plexus-containers-component-annotations"	""	"2.1.0-2.module+el8.3.0+6804+157bd82e"	"pkg:rpm/redhat/plexus-containers-component-annotations@2.1.0-2.module+el8.3.0+6804+157bd82e?arch=noarch&distro=rhel-8.5&upstream=plexus-containers-2.1.0-2.module+el8.3.0+6804+157bd82e.src.rpm"	""	"ASL 2.0 and MIT and xpp"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"plexus-interpolation"	""	"1.26-3.module+el8.3.0+6804+157bd82e"	"pkg:rpm/redhat/plexus-interpolation@1.26-3.module+el8.3.0+6804+157bd82e?arch=noarch&distro=rhel-8.5&upstream=plexus-interpolation-1.26-3.module+el8.3.0+6804+157bd82e.src.rpm"	""	"ASL 2.0 and ASL 1.1 and MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"plexus-sec-dispatcher"	""	"1.4-29.module+el8.3.0+6804+157bd82e"	"pkg:rpm/redhat/plexus-sec-dispatcher@1.4-29.module+el8.3.0+6804+157bd82e?arch=noarch&distro=rhel-8.5&upstream=plexus-sec-dispatcher-1.4-29.module+el8.3.0+6804+157bd82e.src.rpm"	""	"ASL 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"plexus-utils"	""	"3.3.0-3.module+el8.3.0+6804+157bd82e"	"pkg:rpm/redhat/plexus-utils@3.3.0-3.module+el8.3.0+6804+157bd82e?arch=noarch&distro=rhel-8.5&upstream=plexus-utils-3.3.0-3.module+el8.3.0+6804+157bd82e.src.rpm"	""	"ASL 1.1 and ASL 2.0 and xpp and BSD and Public Domain"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"popt"	""	"1.18-1.el8"	"pkg:rpm/redhat/popt@1.18-1.el8?arch=x86_64&distro=rhel-8.5&upstream=popt-1.18-1.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"prometheus-jmx-exporter"	""	"0.12.0-6.el8"	"pkg:rpm/redhat/prometheus-jmx-exporter@0.12.0-6.el8?arch=noarch&distro=rhel-8.5&upstream=prometheus-jmx-exporter-0.12.0-6.el8.src.rpm"	""	"ASL 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"provider-api"	""	"3.3.4"	"pkg:maven/provider-api/provider-api@3.3.4"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"publicsuffix-list"	""	"20180723-1.el8"	"pkg:rpm/redhat/publicsuffix-list@20180723-1.el8?arch=noarch&distro=rhel-8.5&upstream=publicsuffix-list-20180723-1.el8.src.rpm"	""	"MPLv2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"publicsuffix-list-dafsa"	""	"20180723-1.el8"	"pkg:rpm/redhat/publicsuffix-list-dafsa@20180723-1.el8?arch=noarch&distro=rhel-8.5&upstream=publicsuffix-list-20180723-1.el8.src.rpm"	""	"MPLv2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"python3-libs"	""	"3.6.8-41.el8"	"pkg:rpm/redhat/python3-libs@3.6.8-41.el8?arch=x86_64&distro=rhel-8.5&upstream=python3-3.6.8-41.el8.src.rpm"	""	"Python"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"python3-pip-wheel"	""	"9.0.3-20.el8"	"pkg:rpm/redhat/python3-pip-wheel@9.0.3-20.el8?arch=noarch&distro=rhel-8.5&upstream=python-pip-9.0.3-20.el8.src.rpm"	""	"MIT and Python and ASL 2.0 and BSD and ISC and LGPLv2 and MPLv2.0 and (ASL 2.0 or BSD)"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"python3-setuptools-wheel"	""	"39.2.0-6.el8"	"pkg:rpm/redhat/python3-setuptools-wheel@39.2.0-6.el8?arch=noarch&distro=rhel-8.5&upstream=python-setuptools-39.2.0-6.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"quarkus-fs-util"	"io.quarkus"	"0.0.9"	"pkg:maven/io.quarkus/quarkus-fs-util@0.0.9"	""	"Apache License, Version 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"quarkus-security"	"io.quarkus.security"	"1.1.4.Final"	"pkg:maven/io.quarkus.security/quarkus-security@1.1.4.Final"	""	"The Apache Software License, Version 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"readline"	""	"7.0-10.el8"	"pkg:rpm/redhat/readline@7.0-10.el8?arch=x86_64&distro=rhel-8.5&upstream=readline-7.0-10.el8.src.rpm"	""	"GPLv3+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"redhat-release"	""	"8.5-0.8.el8"	"pkg:rpm/redhat/redhat-release@8.5-0.8.el8?arch=x86_64&distro=rhel-8.5&upstream=redhat-release-8.5-0.8.el8.src.rpm"	""	"GPLv2"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"rootfiles"	""	"8.1-22.el8"	"pkg:rpm/redhat/rootfiles@8.1-22.el8?arch=noarch&distro=rhel-8.5&upstream=rootfiles-8.1-22.el8.src.rpm"	""	"Public Domain"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"rpm"	""	"4.14.3-19.el8_5.2"	"pkg:rpm/redhat/rpm@4.14.3-19.el8_5.2?arch=x86_64&distro=rhel-8.5&upstream=rpm-4.14.3-19.el8_5.2.src.rpm"	""	"GPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"rpm-libs"	""	"4.14.3-19.el8_5.2"	"pkg:rpm/redhat/rpm-libs@4.14.3-19.el8_5.2?arch=x86_64&distro=rhel-8.5&upstream=rpm-4.14.3-19.el8_5.2.src.rpm"	""	"GPLv2+ and LGPLv2+ with exceptions"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"rsync"	""	"3.1.3-12.el8"	"pkg:rpm/redhat/rsync@3.1.3-12.el8?arch=x86_64&distro=rhel-8.5&upstream=rsync-3.1.3-12.el8.src.rpm"	""	"GPLv3+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"sed"	""	"4.5-2.el8"	"pkg:rpm/redhat/sed@4.5-2.el8?arch=x86_64&distro=rhel-8.5&upstream=sed-4.5-2.el8.src.rpm"	""	"GPLv3+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"setup"	""	"2.12.2-6.el8"	"pkg:rpm/redhat/setup@2.12.2-6.el8?arch=noarch&distro=rhel-8.5&upstream=setup-2.12.2-6.el8.src.rpm"	""	"Public Domain"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"setuptools"	""	"39.2.0"	"pkg:pypi/setuptools@39.2.0"	""	"UNKNOWN"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"shadow-utils"	""	"2:4.6-14.el8"	"pkg:rpm/redhat/shadow-utils@4.6-14.el8?arch=x86_64&distro=rhel-8.5&epoch=2&upstream=shadow-utils-4.6-14.el8.src.rpm"	""	"BSD and GPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"simpleclient"	"io.prometheus"	"0.6.0"	"pkg:maven/io.prometheus/simpleclient@0.6.0"	""	"The Apache Software License, Version 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"simpleclient_common"	"io.prometheus"	"0.6.0"	"pkg:maven/io.prometheus/simpleclient_common@0.6.0"	""	"The Apache Software License, Version 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"simpleclient_hotspot"	"io.prometheus"	"0.6.0"	"pkg:maven/io.prometheus/simpleclient_hotspot@0.6.0"	""	"The Apache Software License, Version 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"simpleclient_httpserver"	"io.prometheus"	"0.6.0"	"pkg:maven/io.prometheus/simpleclient_httpserver@0.6.0"	""	"The Apache Software License, Version 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"sisu"	""	"0.3.4-2.module+el8.3.0+6804+157bd82e"	"pkg:rpm/redhat/sisu@0.3.4-2.module+el8.3.0+6804+157bd82e?arch=noarch&distro=rhel-8.5&upstream=sisu-0.3.4-2.module+el8.3.0+6804+157bd82e.src.rpm"	""	"EPL-1.0 and BSD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"slf4j"	""	"1.7.28-3.module+el8.3.0+6804+157bd82e"	"pkg:rpm/redhat/slf4j@1.7.28-3.module+el8.3.0+6804+157bd82e?arch=noarch&distro=rhel-8.5&upstream=slf4j-1.7.28-3.module+el8.3.0+6804+157bd82e.src.rpm"	""	"MIT and ASL 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"slf4j-jboss-logmanager"	"org.jboss.slf4j"	"1.1.0.Final"	"pkg:maven/org.jboss.slf4j/slf4j-jboss-logmanager@1.1.0.Final"	""	"Apache License 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"snakeyaml"	"org.yaml"	"1.26"	"pkg:maven/org.yaml/snakeyaml@1.26"	""	"Apache License, Version 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"snakeyaml"	"org.yaml"	"1.30"	"pkg:maven/org.yaml/snakeyaml@1.30"	""	"http://www.apache.org/licenses/LICENSE-2.0.txt"	"Declared"
